Latitude,Longitude
41.88457421870936,-87.64077989139989
41.885346221223735,-87.71595273061361
41.78932394445209,-87.61966297301298
41.93421556734479,-87.77678767107908
41.96909941732668,-87.67613314882362
41.74161502269026,-87.57146334389698
41.71396760378325,-87.6413489653852
41.78415963069457,-87.70390519028386
